env,experiment,mean,n,ci_half_width,baseline_experiment,prob_lt_prior0,highlight,display_unicode,display_tex
fish_upright,a4_actorprior1.0,0.2550822650081951,32,0.011381701299116248,a4_actorprior0,0.1748,false,0.255±0.011,$0.255\pm0.011$
hopper_hop,a4_actorprior0,0.9610347067731707,32,0.0067145526608292,a4_actorprior0,,false,0.961±0.007,$0.961\pm0.007$
hopper_hop,a4_actorprior0.001,0.95988523873728,32,0.0069053024613803275,a4_actorprior0,0.46,false,0.960±0.007,$0.960\pm0.007$
hopper_hop,a4_actorprior0.01,0.9598493659880784,32,0.007009639564490066,a4_actorprior0,0.5022,false,0.960±0.007,$0.960\pm0.007$
hopper_hop,a4_actorprior0.1,0.9615958820739595,32,0.00680813585112132,a4_actorprior0,0.4127,false,0.962±0.007,$0.962\pm0.007$
hopper_hop,a4_actorprior1.0,0.9557662799541806,32,0.007331923339035374,a4_actorprior0,0.7479,false,0.956±0.007,$0.956\pm0.007$
hopper_stand,a4_actorprior0,0.5658104253503967,32,0.04726665436852798,a4_actorprior0,,false,0.566±0.047,$0.566\pm0.047$
hopper_stand,a4_actorprior0.001,0.5985092014627886,32,0.047667858300076575,a4_actorprior0,0.2463,false,0.599±0.048,$0.599\pm0.048$
hopper_stand,a4_actorprior0.01,0.5966537132216218,32,0.04171143327470231,a4_actorprior0,0.2894,false,0.597±0.042,$0.597\pm0.042$
hopper_stand,a4_actorprior0.1,0.5509331905701447,32,0.03924212060311861,a4_actorprior0,0.517,false,0.551±0.039,$0.551\pm0.039$
hopper_stand,a4_actorprior1.0,0.5686504426145952,32,0.05083410891861118,a4_actorprior0,0.4548,false,0.569±0.051,$0.569\pm0.051$
humanoid_run,a4_actorprior0,0.9987888406836584,32,0.000010519521821692358,a4_actorprior0,,false,0.999±0.000,$0.999\pm0.000$
humanoid_run,a4_actorprior0.001,0.9987956675983342,32,8.229140736739515e-6,a4_actorprior0,0.1583,false,0.999±0.000,$0.999\pm0.000$
humanoid_run,a4_actorprior0.01,0.9987970021447021,32,7.977396667048092e-6,a4_actorprior0,0.0485,false,0.999±0.000,$0.999\pm0.000$
humanoid_run,a4_actorprior0.1,0.9987910488685089,32,6.888309082313834e-6,a4_actorprior0,0.2726,false,0.999±0.000,$0.999\pm0.000$
humanoid_run,a4_actorprior1.0,0.9987882481051671,32,8.331336136397e-6,a4_actorprior0,0.3926,false,0.999±0.000,$0.999\pm0.000$
humanoid_stand,a4_actorprior0,0.9916321109684725,32,0.0018120038882040372,a4_actorprior0,,false,0.992±0.002,$0.992\pm0.002$
humanoid_stand,a4_actorprior0.001,0.9926960467583706,32,0.00005568926882642398,a4_actorprior0,0.5865,false,0.993±0.000,$0.993\pm0.000$
humanoid_stand,a4_actorprior0.01,0.9927053439121735,32,0.000046215314416191505,a4_actorprior0,0.3292,false,0.993±0.000,$0.993\pm0.000$
humanoid_stand,a4_actorprior0.1,0.9927279744652601,32,0.00004413127285655991,a4_actorprior0,0.2266,false,0.993±0.000,$0.993\pm0.000$
humanoid_stand,a4_actorprior1.0,0.9927070706252703,32,0.00005353380814398522,a4_actorprior0,0.4965,false,0.993±0.000,$0.993\pm0.000$
humanoid_walk,a4_actorprior0,0.9981019662140818,32,0.000027424974004803522,a4_actorprior0,,false,0.998±0.000,$0.998\pm0.000$
humanoid_walk,a4_actorprior0.001,0.9980854673943961,32,0.000031146686086469886,a4_actorprior0,0.8659,false,0.998±0.000,$0.998\pm0.000$
humanoid_walk,a4_actorprior0.01,0.9981112106010396,32,0.000022705180967227555,a4_actorprior0,0.5587,false,0.998±0.000,$0.998\pm0.000$
humanoid_walk,a4_actorprior0.1,0.9980984729147472,32,0.0000364376947913684,a4_actorprior0,0.6656,false,0.998±0.000,$0.998\pm0.000$
humanoid_walk,a4_actorprior1.0,0.9981124034747468,32,0.000028953842274733712,a4_actorprior0,0.4377,false,0.998±0.000,$0.998\pm0.000$
manipulator_bring_ball,a4_actorprior0,0.9995915270525005,32,0.000017295109330954944,a4_actorprior0,,false,1.000±0.000,$1.000\pm0.000$
manipulator_bring_ball,a4_actorprior0.001,0.9995983920968987,32,0.00001712967708878507,a4_actorprior0,0.2499,false,1.000±0.000,$1.000\pm0.000$
